Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,20,75
Original Normal,XGBoost - AL - Entropy Uncertainity Sampling,0.9988319789259176,0.1454545454545454,0.25,0.1025641025641025,20,75
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,20,75
Original Over Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9988071274137033,0.1724137931034483,0.2631578947368421,0.1282051282051282,20,75
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,20,75
Original Under Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9988319789259176,0.1454545454545454,0.25,0.1025641025641025,20,75
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,20,75
Original Normal,XGBoost - AL - Marginal Uncertainity Sampling,0.9988319789259176,0.1454545454545454,0.25,0.1025641025641025,20,75
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,20,75
Original Over Sampled,XGBoost - AL - Query By Committee,0.998856830438132,0.08,0.1818181818181818,0.0512820512820512,20,75
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,20,75
Original Under Sampled,XGBoost - AL - Query By Committee,0.9985834638037724,0.1492537313432835,0.1785714285714285,0.1282051282051282,20,75
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,20,75
Original Normal,XGBoost - AL - Query By Committee,0.9986331668282016,0.1269841269841269,0.1666666666666666,0.1025641025641025,20,75
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,20,75
Original Over Sampled,XGBoost - SSL - Self Training,0.9986083153159868,0.0,0.0,0.0,20,75
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,20,75
Original Under Sampled,XGBoost - SSL - Self Training,0.9983100971694128,0.081081081081081,0.0857142857142857,0.0769230769230769,20,75
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,20,75
Original Normal,XGBoost - SSL - Self Training,0.9985834638037724,0.0655737704918032,0.0909090909090909,0.0512820512820512,20,75
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,20,75
Original Over Sampled,XGBoost - SSL - Co Training,0.9985089092671288,0.0625,0.08,0.0512820512820512,20,75
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,20,75
Original Under Sampled,XGBoost - SSL - Co Training,0.9982603941449836,0.0789473684210526,0.081081081081081,0.0769230769230769,20,75
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,20,75
Original Normal,XGBoost - SSL - Co Training,0.998658018340416,0.0689655172413793,0.1052631578947368,0.0512820512820512,20,75
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,25,60
Original Over Sampled,XGBoost - AL - Entropy Uncertainity Sampling,0.9987822759014886,0.109090909090909,0.1875,0.0769230769230769,25,60
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,25,60
Original Under Sampled,XGBoost - AL - Entropy Uncertainity Sampling,0.9989313849747756,0.2181818181818181,0.375,0.1538461538461538,25,60
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,25,60
Original Normal,XGBoost - AL - Entropy Uncertainity Sampling,0.998856830438132,0.1481481481481481,0.2666666666666666,0.1025641025641025,25,60
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,25,60
Original Over Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9987822759014886,0.109090909090909,0.1875,0.0769230769230769,25,60
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,25,60
Original Under Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9989313849747756,0.2181818181818181,0.375,0.1538461538461538,25,60
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,25,60
Original Normal,XGBoost - AL - Marginal Uncertainity Sampling,0.998856830438132,0.1481481481481481,0.2666666666666666,0.1025641025641025,25,60
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,25,60
Original Over Sampled,XGBoost - AL - Query By Committee,0.9988816819503468,0.1176470588235294,0.25,0.0769230769230769,25,60
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,25,60
Original Under Sampled,XGBoost - AL - Query By Committee,0.9987325728770596,0.1639344262295081,0.2272727272727272,0.1282051282051282,25,60
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,25,60
Original Normal,XGBoost - AL - Query By Committee,0.9985337607793434,0.0327868852459016,0.0454545454545454,0.0256410256410256,25,60
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,25,60
Original Over Sampled,XGBoost - SSL - Self Training,0.9984840577549144,0.0317460317460317,0.0416666666666666,0.0256410256410256,25,60
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,25,60
Original Under Sampled,XGBoost - SSL - Self Training,0.9982106911205548,0.0526315789473684,0.054054054054054,0.0512820512820512,25,60
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,25,60
Original Normal,XGBoost - SSL - Self Training,0.9987077213648452,0.0714285714285714,0.1176470588235294,0.0512820512820512,25,60
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,25,60
Original Over Sampled,XGBoost - SSL - Co Training,0.9986083153159868,0.0344827586206896,0.0526315789473684,0.0256410256410256,25,60
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,25,60
Original Under Sampled,XGBoost - SSL - Co Training,0.9982603941449836,0.0277777777777777,0.0303030303030303,0.0256410256410256,25,60
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,25,60
Original Normal,XGBoost - SSL - Co Training,0.998658018340416,0.0,0.0,0.0,25,60
