Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,15,100
Original Over Sampled,Random Forest - AL - Query By Committee,0.9915256343348492,0.0284900284900284,0.016025641025641,0.1282051282051282,15,100
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,15,100
Original Under Sampled,Random Forest - AL - Query By Committee,0.9937125674097268,0.0306513409961685,0.018018018018018,0.1025641025641025,15,100
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,15,100
Original Normal,Random Forest - AL - Query By Committee,0.9927930614577896,0.0268456375838926,0.0154440154440154,0.1025641025641025,15,100
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,15,100
Original Over Sampled,Random Forest - SSL - Self Training,0.9951788066303836,0.03,0.0186335403726708,0.0769230769230769,15,100
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,15,100
Original Under Sampled,Random Forest - SSL - Self Training,0.9936380128730832,0.0153846153846153,0.0090497737556561,0.0512820512820512,15,100
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,15,100
Original Normal,Random Forest - SSL - Self Training,0.9963716792166804,0.0266666666666666,0.018018018018018,0.0512820512820512,15,100
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,15,100
Original Over Sampled,Random Forest - SSL - Co Training,0.9943835582395188,0.0258620689655172,0.0155440414507772,0.0769230769230769,15,100
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,15,100
Original Under Sampled,Random Forest - SSL - Co Training,0.9950048460448818,0.0195121951219512,0.0120481927710843,0.0512820512820512,15,100
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,15,100
Original Normal,Random Forest - SSL - Co Training,0.9961977186311788,0.0254777070063694,0.0169491525423728,0.0512820512820512,15,100
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,20,75
Original Over Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9935386068242252,0.0225563909774436,0.013215859030837,0.0769230769230769,20,75
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,20,75
Original Under Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.99587464897239,0.0459770114942528,0.0296296296296296,0.1025641025641025,20,75
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,20,75
Original Normal,Random Forest - AL - Entropy Uncertainity Sampling,0.9921717736524268,0.0247678018575851,0.0140845070422535,0.1025641025641025,20,75
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,20,75
Original Over Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9923705857501428,0.0253968253968253,0.0144927536231884,0.1025641025641025,20,75
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,20,75
Original Under Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9962474216556078,0.0382165605095541,0.0254237288135593,0.0769230769230769,20,75
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,20,75
Original Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.9919729615547106,0.0241691842900302,0.0136986301369863,0.1025641025641025,20,75
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,20,75
Original Over Sampled,Random Forest - AL - Query By Committee,0.9920972191157832,0.0304878048780487,0.0173010380622837,0.1282051282051282,20,75
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,20,75
Original Under Sampled,Random Forest - AL - Query By Committee,0.99329009170208,0.0217391304347826,0.0126582278481012,0.0769230769230769,20,75
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,20,75
Original Normal,Random Forest - AL - Query By Committee,0.9927433584333608,0.0266666666666666,0.0153256704980842,0.1025641025641025,20,75
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,20,75
Original Over Sampled,Random Forest - SSL - Self Training,0.9950296975570964,0.029126213592233,0.0179640718562874,0.0769230769230769,20,75
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,20,75
Original Under Sampled,Random Forest - SSL - Self Training,0.9941350431173736,0.024793388429752,0.0147783251231527,0.0769230769230769,20,75
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,20,75
Original Normal,Random Forest - SSL - Self Training,0.9962971246800368,0.0261437908496732,0.0175438596491228,0.0512820512820512,20,75
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,20,75
Original Over Sampled,Random Forest - SSL - Co Training,0.9948557369715948,0.028169014084507,0.0172413793103448,0.0769230769230769,20,75
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,20,75
Original Under Sampled,Random Forest - SSL - Co Training,0.9962971246800368,0.0261437908496732,0.0175438596491228,0.0512820512820512,20,75
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,20,75
Original Normal,Random Forest - SSL - Co Training,0.9963965307288948,0.0268456375838926,0.0181818181818181,0.0512820512820512,20,75
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,25,60
Original Over Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9921469221402124,0.0246913580246913,0.0140350877192982,0.1025641025641025,25,60
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,25,60
Original Under Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9957503914113174,0.0338983050847457,0.0217391304347826,0.0769230769230769,25,60
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,25,60
Original Normal,Random Forest - AL - Entropy Uncertainity Sampling,0.9926936554089316,0.0328947368421052,0.0188679245283018,0.1282051282051282,25,60
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,25,60
Original Over Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9921469221402124,0.0246913580246913,0.0140350877192982,0.1025641025641025,25,60
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,25,60
Original Under Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9960486095578917,0.0245398773006134,0.0161290322580645,0.0512820512820512,25,60
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,25,60
Original Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.9929670220432912,0.0139372822299651,0.0080645161290322,0.0512820512820512,25,60
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,25,60
Original Over Sampled,Random Forest - AL - Query By Committee,0.9918984070180672,0.0297619047619047,0.0168350168350168,0.1282051282051282,25,60
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,25,60
Original Under Sampled,Random Forest - AL - Query By Committee,0.9948805884838092,0.0283018867924528,0.0173410404624277,0.0769230769230769,25,60
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,25,60
Original Normal,Random Forest - AL - Query By Committee,0.9923208827257138,0.0252365930599369,0.014388489208633,0.1025641025641025,25,60
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,25,60
Original Over Sampled,Random Forest - SSL - Self Training,0.9949302915082384,0.0285714285714285,0.0175438596491228,0.0769230769230769,25,60
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,25,60
Original Under Sampled,Random Forest - SSL - Self Training,0.9945823703372352,0.018018018018018,0.0109289617486338,0.0512820512820512,25,60
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,25,60
Original Normal,Random Forest - SSL - Self Training,0.9966201943388256,0.0285714285714285,0.0198019801980198,0.0512820512820512,25,60
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,25,60
Original Over Sampled,Random Forest - SSL - Co Training,0.9940107855563012,0.0242914979757085,0.0144230769230769,0.0769230769230769,25,60
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,25,60
Original Under Sampled,Random Forest - SSL - Co Training,0.9942593006784464,0.0170212765957446,0.010204081632653,0.0512820512820512,25,60
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,25,60
Original Normal,Random Forest - SSL - Co Training,0.9969929670220432,0.032,0.0232558139534883,0.0512820512820512,25,60
